orthogroup	type	Ht_pval	Ht_pval2	He_pval	He_pval2	class
OG0014027	 SC	0.5	0.5	4.52527913495371e-05	1e-04	He_selection
OG0014028	 SC	0.5	0.5	0.414554174682992	0.414554174682992	non-significant
OG0014029	 SC	0.382692744221205	0.382692744221205	0.5	0.5	non-significant
OG0014030	 SC	0.5	0.5	0.361968313072437	0.361968313072437	non-significant
OG0014031	 SC	0.216601854985135	0.216601854985135	0.465341319605317	0.465341319605317	non-significant
OG0014032	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014033	 SC	0.012162387514756	0.012162387514756	0.0144873295839228	0.0144873295839228	both_selection
OG0014035	 SC	0.23673431095976	0.23673431095976	0.5	0.5	non-significant
OG0014036	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014037	 SC	0.5	0.5	2.21536918365572e-07	1e-04	He_selection
OG0014038	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014039	 SC	0.498043221508042	0.498043221508042	0.5	0.5	non-significant
OG0014041	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014042	 SC	0.444537765707593	0.444537765707593	0.297249529887351	0.297249529887351	non-significant
OG0014043	 SC	0.5	0.5	0.265972995053779	0.265972995053779	non-significant
OG0014044	 SC	0.5	0.5	0.415001298829664	0.415001298829664	non-significant
OG0014048	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014049	 SC	0.487446946033908	0.487446946033908	0.5	0.5	non-significant
OG0014050	 SC	0.239640082189745	0.239640082189745	0.5	0.5	non-significant
OG0014051	 SC	0.5	0.5	0.236486884974625	0.236486884974625	non-significant
OG0014053	 SC	0.5	0.5	0.457924329167816	0.457924329167816	non-significant
OG0014054	 SC	0.5	0.5	0.264034819729655	0.264034819729655	non-significant
OG0014055	 SC	0.176387946053153	0.176387946053153	0.5	0.5	non-significant
OG0014057	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014058	 SC	0.5	0.5	0.155717678325955	0.155717678325955	non-significant
OG0014062	 SC	0.0397840548152941	0.0397840548152941	0.5	0.5	Ht_selection
OG0014064	 SC	0.5	0.5	0.488569643377201	0.488569643377201	non-significant
OG0014065	 SC	0.5	0.5	0.141831551527305	0.141831551527305	non-significant
OG0014066	 SC	0.5	0.5	0.2005037265063	0.2005037265063	non-significant
OG0014067	 SC	0.476355854001491	0.476355854001491	0.450513127318661	0.450513127318661	non-significant
OG0014068	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014069	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014070	 SC	0.333021982489704	0.333021982489704	0.5	0.5	non-significant
OG0014071	 SC	0.310011442984004	0.310011442984004	0.245398961537432	0.245398961537432	non-significant
OG0014072	 SC	0.5	0.5	0.355885810765497	0.355885810765497	non-significant
OG0014073	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014075	 SC	0.5	0.5	0.297301314141524	0.297301314141524	non-significant
OG0014077	 SC	0.5	0.5	0.440810537098748	0.440810537098748	non-significant
OG0014078	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014079	 SC	0.5	0.5	0.473980652593121	0.473980652593121	non-significant
OG0014081	 SC	0.0669213419061932	0.0669213419061932	0.477848734452585	0.477848734452585	Ht_selection
OG0014082	 SC	0.411411030861021	0.411411030861021	0.5	0.5	non-significant
OG0014083	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014084	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014086	 SC	0.498173961209568	0.498173961209568	0.5	0.5	non-significant
OG0014087	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014088	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014092	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014094	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014095	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014096	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014097	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014098	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014099	 SC	0.49934232675757	0.49934232675757	0.5	0.5	non-significant
OG0014100	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014101	 SC	0.417111607857741	0.417111607857741	0.340248263053097	0.340248263053097	non-significant
OG0014102	 SC	0.5	0.5	0.135451488277148	0.135451488277148	non-significant
OG0014103	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014104	 SC	0.262694859340058	0.262694859340058	0.444866621176284	0.444866621176284	non-significant
OG0014105	 SC	0.280408217533296	0.280408217533296	0.446051022513756	0.446051022513756	non-significant
OG0014106	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014107	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014108	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014110	 SC	0.0264451232319645	0.0264451232319645	0.5	0.5	Ht_selection
OG0014111	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014112	 SC	0.5	0.5	0.000107907859033918	0.000107907859033918	He_selection
OG0014113	 SC	0.5	0.5	0.194292879701138	0.194292879701138	non-significant
OG0014115	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014116	 SC	0.222637366199461	0.222637366199461	0.5	0.5	non-significant
OG0014117	 SC	0.486766208475547	0.486766208475547	0.170002010651224	0.170002010651224	non-significant
OG0014118	 SC	0.268106083079086	0.268106083079086	0.431417776529217	0.431417776529217	non-significant
OG0014119	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014120	 SC	0.0750702699685575	0.0750702699685575	0.5	0.5	Ht_selection
OG0014121	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014122	 SC	0.431484220087923	0.431484220087923	0.5	0.5	non-significant
OG0014123	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014124	 SC	0.374710818302812	0.374710818302812	0.5	0.5	non-significant
OG0014125	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014126	 SC	0.0491386617179496	0.0491386617179496	0.5	0.5	Ht_selection
OG0014127	 SC	0.158446239849402	0.158446239849402	0.0358720389476237	0.0358720389476237	He_selection
OG0014128	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014129	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014130	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014131	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014132	 SC	0.12646545038231	0.12646545038231	0	1e-04	He_selection
OG0014134	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014135	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014136	 SC	0.440144073163578	0.440144073163578	0.5	0.5	non-significant
OG0014140	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014141	 SC	0.337820267066041	0.337820267066041	0.46784873679146	0.46784873679146	non-significant
OG0014142	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014144	 SC	0.172691032614382	0.172691032614382	0.5	0.5	non-significant
OG0014145	 SC	0.5	0.5	0.487733399462654	0.487733399462654	non-significant
OG0014146	 SC	0.5	0.5	0.442010411417112	0.442010411417112	non-significant
OG0014148	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014149	 SC	0.388897862126249	0.388897862126249	0.5	0.5	non-significant
OG0014150	 SC	0.5	0.5	1.15889002857417e-05	1e-04	He_selection
OG0014151	 SC	0.262562596884027	0.262562596884027	0.456429303742848	0.456429303742848	non-significant
OG0014152	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014153	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014154	 SC	0.155300218923073	0.155300218923073	0.49822427431825	0.49822427431825	non-significant
OG0014155	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014156	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014159	 SC	3.01647595790655e-13	1e-04	0.196671952194272	0.196671952194272	Ht_selection
OG0014160	 SC	0.41685648207956	0.41685648207956	0.000356971674612183	0.000356971674612183	He_selection
OG0014162	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014163	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014164	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014165	 SC	0.0828051384551815	0.0828051384551815	0.26948758425617	0.26948758425617	Ht_selection
OG0014166	 SC	0.447356872132798	0.447356872132798	0.5	0.5	non-significant
OG0014167	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014168	 SC	0.5	0.5	0.108001933245479	0.108001933245479	non-significant
OG0014169	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014170	 SC	0.5	0.5	0.446267278077317	0.446267278077317	non-significant
OG0014178	 SC	0.140395790023907	0.140395790023907	0.384179244313818	0.384179244313818	non-significant
OG0014180	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014183	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014190	 SC	0.5	0.5	0.441102141037939	0.441102141037939	non-significant
OG0014191	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014192	 SC	0.013056701002583	0.013056701002583	0.5	0.5	Ht_selection
OG0014194	 SC	0.0338895645678361	0.0338895645678361	0.5	0.5	Ht_selection
OG0014195	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014200	 SC	0.0987907507246417	0.0987907507246417	0.5	0.5	Ht_selection
OG0014201	 SC	0.483698180047322	0.483698180047322	0.349462053932766	0.349462053932766	non-significant
OG0014202	 SC	0.5	0.5	0.419248910686174	0.419248910686174	non-significant
OG0014203	 SC	0.43285626138263	0.43285626138263	0.5	0.5	non-significant
OG0014204	 SC	0.409305001436296	0.409305001436296	0.464199569840638	0.464199569840638	non-significant
OG0014207	 SC	0.316609379033068	0.316609379033068	0.5	0.5	non-significant
OG0014208	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014209	 SC	0.394292275538961	0.394292275538961	0.5	0.5	non-significant
OG0014210	 SC	0.45034738089042	0.45034738089042	0.447256637222573	0.447256637222573	non-significant
OG0014211	 SC	0.5	0.5	0.38545628190857	0.38545628190857	non-significant
OG0014212	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014213	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014216	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014218	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014219	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014220	 SC	0.5	0.5	0.00282187494337211	0.00282187494337211	He_selection
OG0014221	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014222	 SC	0.228136666984741	0.228136666984741	0.325036831598818	0.325036831598818	non-significant
OG0014223	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014224	 SC	0.5	0.5	3.25842020032496e-10	1e-04	He_selection
OG0014225	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014226	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014227	 SC	0.48231033790539	0.48231033790539	0.5	0.5	non-significant
OG0014228	 SC	0.5	0.5	0.0467518717226146	0.0467518717226146	He_selection
OG0014229	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014230	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014232	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014233	 SC	0.5	0.5	0.321852138321723	0.321852138321723	non-significant
OG0014234	 SC	0.356131966545049	0.356131966545049	0.5	0.5	non-significant
OG0014235	 SC	0.5	0.5	0.280297276467658	0.280297276467658	non-significant
OG0014237	 SC	0.324070752913236	0.324070752913236	0.225115792336769	0.225115792336769	non-significant
OG0014238	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014239	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014241	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014242	 SC	0.00434874299495919	0.00434874299495919	0.5	0.5	Ht_selection
OG0014243	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014245	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014247	 SC	0.127949525317194	0.127949525317194	0.5	0.5	non-significant
OG0014248	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014249	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014250	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014251	 SC	0.428927938364185	0.428927938364185	0.0392465595060819	0.0392465595060819	He_selection
OG0014252	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014253	 SC	0.276368055877942	0.276368055877942	0.5	0.5	non-significant
OG0014254	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014255	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014256	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014260	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014261	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014262	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014263	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014264	 SC	0.5	0.5	0.291841440468418	0.291841440468418	non-significant
OG0014265	 SC	0.178479553541416	0.178479553541416	0.0670933224546116	0.0670933224546116	He_selection
OG0014266	 SC	0.356058318366071	0.356058318366071	0.486089028468777	0.486089028468777	non-significant
OG0014267	 SC	0.0696392973395872	0.0696392973395872	0.5	0.5	Ht_selection
OG0014268	 SC	0.322686451535324	0.322686451535324	0.5	0.5	non-significant
OG0014269	 SC	0.00659311173433669	0.00659311173433669	0.5	0.5	Ht_selection
OG0014270	 SC	0.290056500710279	0.290056500710279	0.5	0.5	non-significant
OG0014271	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014273	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014274	 SC	0.5	0.5	0.0489991715839699	0.0489991715839699	He_selection
OG0014276	 SC	0.154322379789628	0.154322379789628	8.77374357111105e-07	1e-04	He_selection
OG0014277	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014278	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014279	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014280	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014281	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014282	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014284	 SC	0.5	0.5	0.452897794477572	0.452897794477572	non-significant
OG0014286	 SC	0.5	0.5	0.368820194490176	0.368820194490176	non-significant
OG0014292	 SC	0.5	0.5	0.498839810110771	0.498839810110771	non-significant
OG0014293	 SC	5.64648939882506e-07	1e-04	0.370673055213719	0.370673055213719	Ht_selection
OG0014294	 SC	0.172917605311665	0.172917605311665	3.36291511060516e-05	1e-04	He_selection
OG0014296	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014297	 SC	0.000658713361991137	0.000658713361991137	0.5	0.5	Ht_selection
OG0014298	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014299	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014300	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014301	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014302	 SC	0.190264256266127	0.190264256266127	0.000132319951978099	0.000132319951978099	He_selection
OG0014303	 SC	0.5	0.5	0.141327499913341	0.141327499913341	non-significant
OG0014304	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014305	 SC	0.211260096121751	0.211260096121751	0.21303092341979	0.21303092341979	non-significant
OG0014306	 SC	0.445287080411209	0.445287080411209	0.450606933180082	0.450606933180082	non-significant
OG0014309	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014310	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014311	 SC	6.55988490481652e-05	1e-04	0.171074515771964	0.171074515771964	Ht_selection
OG0014312	 SC	0.5	0.5	0.499099447542313	0.499099447542313	non-significant
OG0014313	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014314	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014315	 SC	0.336505051361573	0.336505051361573	0.5	0.5	non-significant
OG0014316	 SC	0.000789609390666024	0.000789609390666024	0.5	0.5	Ht_selection
OG0014317	 SC	0.355681193405161	0.355681193405161	0.278304836338113	0.278304836338113	non-significant
OG0014318	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014319	 SC	0.5	0.5	0.49982432637929	0.49982432637929	non-significant
OG0014320	 SC	0.259606910612904	0.259606910612904	0.5	0.5	non-significant
OG0014322	 SC	0.028576721039579	0.028576721039579	0.433713643401365	0.433713643401365	Ht_selection
OG0014323	 SC	0.5	0.5	0.472334634651309	0.472334634651309	non-significant
OG0014324	 SC	0.262557378304067	0.262557378304067	0.5	0.5	non-significant
OG0014325	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014326	 SC	0.00119167346022753	0.00119167346022753	0.5	0.5	Ht_selection
OG0014327	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014328	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014329	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014330	 SC	0.5	0.5	0.452931855890864	0.452931855890864	non-significant
OG0014331	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014334	 SC	0.338521237187162	0.338521237187162	0.372114628131774	0.372114628131774	non-significant
OG0014335	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014336	 SC	0.5	0.5	0.181313231735125	0.181313231735125	non-significant
OG0014337	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014338	 SC	0.149538149945419	0.149538149945419	0.5	0.5	non-significant
OG0014339	 SC	0.5	0.5	0.313602246600886	0.313602246600886	non-significant
OG0014340	 SC	0.5	0.5	0.472657162693906	0.472657162693906	non-significant
OG0014341	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014342	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014343	 SC	0.103177973873553	0.103177973873553	0.484809048008664	0.484809048008664	non-significant
OG0014344	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014345	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014346	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014347	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014348	 SC	0.489323482338933	0.489323482338933	0.5	0.5	non-significant
OG0014349	 SC	0.0830587056221818	0.0830587056221818	0.442628674886818	0.442628674886818	Ht_selection
OG0014350	 SC	0.5	0.5	0.14463941728967	0.14463941728967	non-significant
OG0014351	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014352	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014353	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014354	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014355	 SC	0.5	0.5	0.44691727954516	0.44691727954516	non-significant
OG0014356	 SC	0.5	0.5	0.415710238397189	0.415710238397189	non-significant
OG0014358	 SC	0.5	0.5	0.480825369266575	0.480825369266575	non-significant
OG0014359	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014361	 SC	0.482613442095492	0.482613442095492	0.5	0.5	non-significant
OG0014367	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014368	 SC	0.0993396252862074	0.0993396252862074	0.179113480577604	0.179113480577604	Ht_selection
OG0014374	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014375	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014376	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014377	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014378	 SC	0.5	0.5	0.42327504747635	0.42327504747635	non-significant
OG0014379	 SC	0.488988059080317	0.488988059080317	0.496576381058112	0.496576381058112	non-significant
OG0014380	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014381	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014382	 SC	0.18426558834359	0.18426558834359	0.367539348752974	0.367539348752974	non-significant
OG0014383	 SC	0.206934701168368	0.206934701168368	0.5	0.5	non-significant
OG0014384	 SC	0.0333596224848327	0.0333596224848327	0.5	0.5	Ht_selection
OG0014385	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014386	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014387	 SC	0.5	0.5	0.364593831732665	0.364593831732665	non-significant
OG0014388	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014389	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014390	 SC	0.5	0.5	0.409962421721142	0.409962421721142	non-significant
OG0014391	 SC	0.5	0.5	0.49399316694333	0.49399316694333	non-significant
OG0014392	 SC	0.5	0.5	0.109244878327986	0.109244878327986	non-significant
OG0014393	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014394	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014395	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014397	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014398	 SC	8.29941581920179e-06	1e-04	0.5	0.5	Ht_selection
OG0014399	 SC	0.110022925997468	0.110022925997468	0.0725074088080214	0.0725074088080214	He_selection
OG0014400	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014401	 SC	0.5	0.5	0.120441748695493	0.120441748695493	non-significant
OG0014403	 SC	0.138709186439191	0.138709186439191	0.5	0.5	non-significant
OG0014404	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014405	 SC	0.343970522235055	0.343970522235055	0.0056496950706138	0.0056496950706138	He_selection
OG0014406	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014407	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014408	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014409	 SC	0.0451965260947241	0.0451965260947241	0.5	0.5	Ht_selection
OG0014411	 SC	0.5	0.5	0.132436916906738	0.132436916906738	non-significant
OG0014412	 SC	0.0753534067752886	0.0753534067752886	0.00434304814676167	0.00434304814676167	both_selection
OG0014413	 SC	0.484549476953088	0.484549476953088	0.5	0.5	non-significant
OG0014414	 SC	0.425192614227953	0.425192614227953	0.485845309852556	0.485845309852556	non-significant
OG0014416	 SC	0.5	0.5	0.0154782372621469	0.0154782372621469	He_selection
OG0014417	 SC	0.0649011070251072	0.0649011070251072	0.5	0.5	Ht_selection
OG0014418	 SC	0.273493220761127	0.273493220761127	0.491001210219363	0.491001210219363	non-significant
OG0014419	 SC	0.275605925983437	0.275605925983437	0.0377193518363302	0.0377193518363302	He_selection
OG0014421	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014422	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014423	 SC	0.456472424946166	0.456472424946166	0.178757175836472	0.178757175836472	non-significant
OG0014424	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014425	 SC	0.5	0.5	0.24042461198682	0.24042461198682	non-significant
OG0014426	 SC	0.493519853110087	0.493519853110087	0.5	0.5	non-significant
OG0014428	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014429	 SC	0.271639632119258	0.271639632119258	0.390252233166639	0.390252233166639	non-significant
OG0014430	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014431	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014432	 SC	0.172420119079086	0.172420119079086	0.272152961635109	0.272152961635109	non-significant
OG0014436	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014438	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014439	 SC	0.475845120242366	0.475845120242366	0.303596677472741	0.303596677472741	non-significant
OG0014440	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014441	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014442	 SC	0.5	0.5	0.367167465467946	0.367167465467946	non-significant
OG0014443	 SC	0.5	0.5	0.00322926835658305	0.00322926835658305	He_selection
OG0014444	 SC	0.5	0.5	0.261050604443254	0.261050604443254	non-significant
OG0014445	 SC	0.5	0.5	0.387054753660349	0.387054753660349	non-significant
OG0014446	 SC	0.240420244986509	0.240420244986509	0.5	0.5	non-significant
OG0014447	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014448	 SC	0.0615220449786969	0.0615220449786969	0.5	0.5	Ht_selection
OG0014450	 SC	0.409014570363309	0.409014570363309	0.5	0.5	non-significant
OG0014451	 SC	0.0455241861771992	0.0455241861771992	0.284322521790055	0.284322521790055	Ht_selection
OG0014452	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014453	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014454	 SC	0.5	0.5	0.38686670092199	0.38686670092199	non-significant
OG0014455	 SC	0.393408470907683	0.393408470907683	0	1e-04	He_selection
OG0014456	 SC	0.5	0.5	0.232618000715105	0.232618000715105	non-significant
OG0014457	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014458	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014459	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014460	 SC	0.435519422757946	0.435519422757946	0.5	0.5	non-significant
OG0014467	 SC	0.0217100976980248	0.0217100976980248	0.5	0.5	Ht_selection
OG0014468	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014469	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014470	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014472	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014473	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014476	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014477	 SC	0.411828365159857	0.411828365159857	0.49879574170971	0.49879574170971	non-significant
OG0014478	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014479	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014480	 SC	0.215892852380146	0.215892852380146	0.5	0.5	non-significant
OG0014481	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014482	 SC	0.26691515090905	0.26691515090905	0.5	0.5	non-significant
OG0014483	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014484	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014486	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014487	 SC	0.5	0.5	0.00334527260417483	0.00334527260417483	He_selection
OG0014488	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014490	 SC	0.5	0.5	0.308981293301136	0.308981293301136	non-significant
OG0014491	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014492	 SC	0.5	0.5	0.174095235347397	0.174095235347397	non-significant
OG0014493	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014494	 SC	0.5	0.5	0.175100169787363	0.175100169787363	non-significant
OG0014495	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014497	 SC	0.5	0.5	0.496530234780883	0.496530234780883	non-significant
OG0014498	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014510	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014511	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014512	 SC	0.17523973957053	0.17523973957053	0.331817871758899	0.331817871758899	non-significant
OG0014513	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014514	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014516	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014517	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014518	 SC	0.431016920466756	0.431016920466756	0.391040322188062	0.391040322188062	non-significant
OG0014519	 SC	0.271560605446638	0.271560605446638	0.5	0.5	non-significant
OG0014520	 SC	0.477055278826578	0.477055278826578	0.5	0.5	non-significant
OG0014521	 SC	0.5	0.5	0.236409209605111	0.236409209605111	non-significant
OG0014522	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014523	 SC	0.480706592170307	0.480706592170307	0.5	0.5	non-significant
OG0014524	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014525	 SC	0.475938329898136	0.475938329898136	0.5	0.5	non-significant
OG0014526	 SC	0.381515959166451	0.381515959166451	0.000285445635729908	0.000285445635729908	He_selection
OG0014527	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014529	 SC	0.5	0.5	0.205122716652283	0.205122716652283	non-significant
OG0014530	 SC	0.499937340482599	0.499937340482599	0.5	0.5	non-significant
OG0014531	 SC	0.499939556378932	0.499939556378932	0.5	0.5	non-significant
OG0014532	 SC	0.5	0.5	0.5	0.5	non-significant
OG0014533	 SC	0.5	0.5	0.5	0.5	non-significant
